PPD name,count,svc_id
admission diagnosis|Additional APACHE  Information|Acute MI location|non-Q,33,442
gastrointestinal|medications|stress ulcer treatment|pantoprazole,33,443
renal|electrolyte imbalance|hyponatremia|moderate (125 - 135 meq/dl),32,444
cardiovascular|vascular disorders|non-invasive testing for DVT,32,445
cardiovascular|myocardial ischemia / infarction|antiplatelet agent,32,446
gastrointestinal|abdominal/ general|vomiting,32,447
neurologic|procedures / diagnostics|intracranial/cerebral perfusion pressure monitoring|ventriculostomy,32,448
gastrointestinal|intestinal disease|diarrhea,32,449
pulmonary|ventilation and oxygenation|oxygen therapy (< 40%)|30-40%,32,450
infectious diseases|procedures|vascular catheter placement|peripheral venous,32,451
cardiovascular|vascular disorders|VTE prophylaxis|coumadin,32,452
pulmonary|medications|bronchodilator|beta-agonist,32,453
renal|medications|intravenous diuretic|bumetanide,32,454
cardiovascular|non-operative procedures|cardiac angiography|with stent placement,32,455
gastrointestinal|post-GI surgery|s/p surgery for cancer|colon,31,456
gastrointestinal|hepatic disease|toxic hepatitis|alcohol related,31,457
admission diagnosis|Additional APACHE  Information|Pre-op ejection fraction (%)|specified,31,458
renal|abnormality of urine quantity or quality|oliguria,31,459
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Coma/change in level of consciousness (for hepatic see GI, for diabetic see Endocrine, if related to cardiac arrest, see CV)",31,460
cardiovascular|cardiac surgery|s/p LVAD,31,461
"gastrointestinal|radiology, diagnostic and procedures|ultrasonography|abdomen",31,462
cardiovascular|valvular disease|valvular stenosis|aortic,31,463
pulmonary|vascular disorders|VTE prophylaxis|conventional heparin therapy|subcutaneous,31,464
cardiovascular|arrhythmias|AV block|complete heart block,31,465
infectious diseases|cultures / immuno-assays|cultures|blood|peripheral,31,466
burns/trauma|trauma|CT scan|spine,31,467
renal|electrolyte correction|treatment of hypernatremia|free water administration,31,468
neurologic|therapy for controlling cerebral perfusion pressure|antihypertensive drug|nicardipine,31,469
neurologic|therapy for controlling cerebral perfusion pressure|hypothermia,31,470
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Genitourinary|Renal failure, acute",31,471
infectious diseases|medications|antiviral therapy|acyclovir,31,472
"gastrointestinal|radiology, diagnostic and procedures|CT scan|without IV contrast",31,473
pulmonary|medications|analgesics|continuous parenteral analgesics,31,474
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Sepsis, unknown",30,475
endocrine|adrenal disorders|glucocorticoids|hydrocortisone,30,476
cardiovascular|arrhythmias|bradycardia,30,477
toxicology|drug overdose|normal saline solution,30,478
neurologic|procedures / diagnostics|angiogram,30,479
admission diagnosis|Additional APACHE  Information|Thrombolytic Therapy received within 24 hours|Yes,30,480
pulmonary|medications|sedative|lorazepam,30,481
cardiovascular|hypertension|calcium channel blocker,30,482
hematology|red blood cell disorders|darbepoetin alfa,30,483
pulmonary|vascular disorders|VTE prophylaxis,30,484
pulmonary|ventilation and oxygenation|CPAP/PEEP therapy|5-10 cm H2O,30,485
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",30,486
pulmonary|medications|analgesics|bolus parenteral analgesics,30,487
gastrointestinal|medications|analgesics|narcotic analgesic,30,488
neurologic|trauma - CNS|intracranial injury|with intracerebral hemorrhage,30,489
burns/trauma|trauma - skeletal|bone fracture(s)|ribs,30,490
infectious diseases|systemic/other infections|hematological effect of infection|bandemia,30,491
hematology|red blood cell disorders|ferrous iron compound|iron sucrose,30,492
cardiovascular|arrhythmias|anticoagulant administration|coumadin,29,493
gastrointestinal|intravenous fluid administration|normal saline administration|fluid bolus (250-1000mls),29,494
cardiovascular|ventricular disorders|congestive heart failure|systolic,29,495
admission diagnosis|Additional APACHE  Information|Saphenous vein graft?|Yes,29,496
cardiovascular|shock|inotropic agent|dobutamine,29,497
cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: ventricular fibrillation,29,498
surgery|analgesics /sedatives/ nmbs|sedative agent,29,499
pulmonary|ventilation and oxygenation|mechanical ventilation|volume controlled,29,500
neurologic|ICH/ cerebral infarct|antihypertensives|labetalol,29,501
infectious diseases|GU infections|acute pyelonephritis,29,502
neurologic|ICH/ cerebral infarct|antiplatelet agents|aspirin,29,503
gastrointestinal|intestinal disease|GI obstruction / ileus,29,504
infectious diseases|medications|therapeutic antibacterials|clindamycin,28,505
cardiovascular|hypertension|beta blocker|atenolol,28,506
pulmonary|ventilation and oxygenation|mechanical ventilation|non-invasive ventilation,28,507
neurologic|neuromuscular disorders|myopathy|rhabdomyolysis,28,508
pulmonary|ventilation and oxygenation|oxygen therapy (40% to 60%)|50-60%,28,509
admission diagnosis|Operative Organ Systems|Organ System|Respiratory,28,510
cardiovascular|shock|administration of saline solution|>250 cc/hr,28,511
toxicology|drug overdose|Psychiatry consultation,28,512
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Bleeding, GI-location unknown",28,513
neurologic|pain / agitation / altered mentation|narcotic antagonist|naloxone (Narcan),28,514
neurologic|ICH/ cerebral infarct|angiogram,28,515
gastrointestinal|intravenous fluid administration|blood product administration|packed red blood cells|transfusion of 1-2 units prbc's,28,516
cardiovascular|vascular disorders|hypertension|uncontrolled,28,517
neurologic|pain / agitation / altered mentation|systemic glucocorticoid|methylprednisolone,28,518
surgery|intravenous fluids / electrolytes|Lactated Ringer's administration,27,519
cardiovascular|non-operative procedures|cardiac angiography|left heart,27,520
gastrointestinal|intestinal disease|viscus perforation,27,521
pulmonary|surgery / incision and drainage of thorax|thoracentesis,27,522
endocrine|glucose metabolism|diabetes mellitus|Type II|uncontrolled,27,523
admission diagnosis|Additional APACHE  Information|PTCA done within 24 hours|BAL/stent,27,524
neurologic|pain / agitation / altered mentation|SSRI administration|citalopram (Celexa),27,525
admission diagnosis|Operative Organ Systems|Organ System|Neurologic,27,526
gastrointestinal|nutrition|feeding tube,27,527
renal|disorder of urinary tract / renal system infection|upper urinary tract infection,27,528
cardiovascular|shock|vasopressors|dopamine >15 micrograms/kg/min,27,529
general|quality measures|influenza vaccine,27,530
general|support services|seen  by social work consult,27,531
burns/trauma|consultations|Orthopedics consultation,26,532
burns/trauma|trauma - skeletal|bone fracture(s),26,533
neurologic|disorders of vasculature|TIA,26,534
cardiovascular|ventricular dysfunction|ACE inhibitor|lisinopril,26,535
pulmonary|radiologic procedures / bronchoscopy|CT scan|with contrast,26,536
cardiovascular|non-operative procedures|implantation of heart pacemaker|temporary,26,537
gastrointestinal|medications|analgesics|bolus parenteral analgesics,26,538
surgery|intravenous fluids / electrolytes|hypotonic fluid administration,26,539
renal|disorder of kidney|chronic kidney disease|Stage 2 (GFR 60-89),26,540
neurologic|altered mental status / pain|encephalopathy|hepatic,26,541
cardiovascular|ventricular dysfunction|intravenous diuretic|IV diuretic - continuous infusion,26,542
cardiovascular|myocardial ischemia / infarction|nitroglycerin|intravenous,26,543
neurologic|altered mental status / pain|agitation|severe,26,544
pulmonary|surgery / incision and drainage of thorax|thoracentesis|therapeutic,26,545
cardiovascular|ventricular dysfunction|beta blocker|carvedilol,26,546
gastrointestinal|intravenous fluid administration|blood product administration,25,547
endocrine|thyroid disorder|thyroid hormone,25,548
cardiovascular|cardiac surgery|valve replacement or repair|routine,25,549
pulmonary|disorders of vasculature|pulmonary hypertension,25,550
general|quality measures|pneumococcal vaccine,25,551
cardiovascular|myocardial ischemia / infarction|nitroglycerin|transdermal,25,552
renal|dialysis|C V V H,25,553
cardiovascular|non-operative procedures|pulmonary artery catheter placement,25,554
oncology|chest tumors|metastatic lung CA,25,555
gastrointestinal|abdominal/ general|dysphagia,25,556
renal|fluid imbalance|dehydration,25,557
neurologic|altered mental status / pain|pain|severe,25,558
general|immunological diseases|rheumatoid arthritis,25,559
endocrine|adrenal disorders|glucocorticoids|methylprednisolone,25,560
neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|with hydrocephalus,25,561
toxicology|drug overdose|narcotic overdose,25,562
renal|fluid imbalance|hypervolemia,25,563
pulmonary|respiratory failure|acute respiratory failure|due to inability to clear secretions,25,564
gastrointestinal|medications|analgesics|non-narcotic analgesic|acetaminophen,24,565
cardiovascular|arrhythmias|syncope,24,566
cardiovascular|chest pain / ASHD|acute coronary syndrome|s/p PTCA|with stent placement,24,567
burns/trauma|trauma|CT scan|head,24,568
infectious diseases|cultures / immuno-assays|C. difficile toxin,24,569
renal|disorder of urinary tract / renal system infection|lower urinary tract infection,24,570
pulmonary|vascular disorders|VTE prophylaxis|low molecular weight heparin|enoxaparin,24,571
cardiovascular|post vascular surgery|s/p interventional vascular procedure,24,572
cardiovascular|non-operative procedures|cardiac angiography|right heart,24,573
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Overdose, street drugs (opiates, cocaine, amphetamine)",24,574
cardiovascular|cardiac surgery|valve replacement or repair,24,575
burns/trauma|trauma|CT scan|pelvis,24,576
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines",24,577
pulmonary|ventilation and oxygenation|oxygen therapy (> 60%)|reduce FIO2 as tolerated,24,578
pulmonary|ventilation and oxygenation|oxygen therapy (40% to 60%)|reduce FIO2 as tolerated,24,579
renal|intravenous fluid|Lactated Ringer's administration,24,580
endocrine|intravenous fluid administration|normal saline administration|fluid bolus (250-1000mls),24,581
cardiovascular|intravenous fluid|blood product administration|packed red blood cells,24,582
gastrointestinal|post-GI surgery|s/p cholecystectomy,23,583
cardiovascular|shock|inotropic agent|dopamine  5-15 micrograms/kg/min,23,584
endocrine|glucose metabolism|diabetes mellitus|Type II|controlled,23,585
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Metabolic/Endocrine|Acid-base/electrolyte disturbance,23,586
gastrointestinal|medications|analgesics|oral analgesics,23,587
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|Arrest, respiratory (without cardiac arrest)",23,588
cardiovascular|ventricular disorders|congestive heart failure|combined systolic and diastolic,23,589
neurologic|pain / agitation / altered mentation|systemic glucocorticoid|dexamethasone,23,590
burns/trauma|trauma|CT scan|abdomen,23,591
cardiovascular|shock|inotropic agent|norepinephrine > 0.1 micrograms/kg/min,23,592
pulmonary|medications|vasodilator for pulmonary hypertension,23,593
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Endarterectomy, carotid",23,594
burns/trauma|trauma - CNS|intracranial injury|with subarachnoid hemorrhage,23,595
burns/trauma|trauma- head and neck|facial bone fracture|orbital fracture,23,596
infectious diseases|medications|therapeutic antibacterials|first generation cephalosporin|cefazolin,23,597
neurologic|altered mental status / pain|dementia|Alzheimer's disease,23,598
surgery|wounds / temperature|wound care|dressing change,23,599
toxicology|drug overdose|ethanol overdose,23,600
toxicology|drug overdose|drug overdose- general|with decreased mental status,23,601
infectious diseases|GI infections|diarrhea due to infection|C. difficile colitis,23,602
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|Respiratory - medical, other",23,603
pulmonary|pleural disorders|pneumothorax,23,604
burns/trauma|trauma|CT scan,23,605
burns/trauma|trauma - CNS|intracranial injury,23,606
cardiovascular|chest pain / ASHD|acute coronary syndrome|s/p PTCA,22,607
neurologic|ICH/ cerebral infarct|anticoagulant administration,22,608
gastrointestinal|intestinal disease|diarrhea|C. difficile colitis,22,609
general|quality measures|palliative care consultation,22,610
pulmonary|medications|bronchodilator|combination beta-agonist/anticholinergic,22,611
cardiovascular|shock|inotropic agent,22,612
general|quality measures|smoking cessation counseling,22,613
infectious diseases|chest/pulmonary infections|pneumonia|hospital acquired (not ventilator-associated),22,614
cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|anterior wall,22,615
cardiovascular|non-operative procedures|cardiac angiography|with angioplasty,22,616
gastrointestinal|medications|antibiotics|vancomycin,22,617
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Rhythm disturbance (conduction defect),22,618
